品種ｺｰﾄﾞ,品種名,品種名(送り状),ﾌﾘｶﾞﾅ,業者ｺｰﾄﾞ,ｸﾞﾙｰﾌﾟｺｰﾄﾞ,商品課税区分,標準単価,売上単価,標準原価,仕入原価,ﾛｲﾔﾘﾃｨ,階級ﾊﾟﾀｰﾝｺｰﾄﾞ,boxtype_from_variety,item,boxtype
51018,5　ｻﾝﾃｨﾆ　5MIX,サンティニ　５ＭＩＸ,5 ｻﾝﾃｨﾆ 5MIX,4,51,0,0,0,0,0,2,51,5,サンティニ,50
15055,5　ｼｱﾗ,シアラ,5 ｼｱﾗ,2,15,0,0,0,0,0,3,15,5,Disbud,50
9031,5　ｼﾞｪﾆｰ　ｲｴﾛｰ,ジェニー　イエロー,5 ｼﾞｪﾆｰｲｴﾛｰ,2,9,0,0,0,0,0,1.85,9,5,ポンポン,50
9035,5　ｼﾞｪﾆｰ　ｵﾚﾝｼﾞ,ジェニー　オレンジ,5 ｼﾞｪﾆｰ ｵﾚﾝｼﾞ,2,9,0,0,0,0,0,1.85,9,5,ポンポン,50
9037,5　ｼﾞｪﾆｰ　ｸﾘｰﾑ,ジェニー　クリーム,5 ｼﾞｪﾆｰ ｸﾘｰﾑ,2,9,0,0,0,0,0,1.85,9,5,ポンポン,50
9036,5　ｼﾞｪﾆｰ　ｻｰﾓﾝ,ジェニー　サーモン,5 ｼﾞｪﾆｰ ｻｰﾓﾝ,2,9,0,0,0,0,0,1.85,9,5,ポンポン,50
9034,5　ｼﾞｪﾆｰ　ﾀﾞｰｸﾋﾟﾝｸ,ジェニー　ダークピンク,5 ｼﾞｪﾆｰ ﾀﾞｰｸﾋﾟﾝｸ,2,9,0,0,0,0,0,1.85,9,5,ポンポン,50
9033,5　ｼﾞｪﾆｰ　ﾋﾟﾝｸ,ジェニー　ピンク,5 ｼﾞｪﾆｰ ﾋﾟﾝｸ,2,9,0,0,0,0,0,1.85,9,5,ポンポン,50
9030,5　ｼﾞｪﾆｰ　ﾎﾜｲﾄ,ジェニー　ホワイト,5 ｼﾞｪﾆｰ ﾎﾜｲﾄ,2,9,0,0,0,0,0,1.85,9,5,ポンポン,50
9032,5　ｼﾞｪﾆｰ　ﾗｲﾄﾋﾟﾝｸ,ジェニー　ライトピンク,5 ｼﾞｪﾆｰ ﾗｲﾄﾋﾟﾝｸ,2,9,0,0,0,0,0,1.85,9,5,ポンポン,50
3222,5　ｼｪﾎﾟﾃﾞｨ,シェポディ,5 ｼｪﾎﾟﾃﾞｨ,2,3,0,0,0,0,0,1.85,3,5,スプレー,50
51700,5　ｼﾞｪﾗｰﾄ,ジェラート,5 ｼﾞｪﾗｰﾄ,5,51,0,0,0,0,0,2,51,5,サンティニ,50
3264,5　ｼｴﾝﾅ,シエンナ,5ｼｴﾝﾅ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3313,5　ｼﾞｬｰﾆｰ　ﾋﾟﾝｸ,ジャーニー　ピンク,5 ｼﾞｬｰﾆｰ ﾋﾟﾝｸ,2,3,0,0,0,0,0,2,3,5,スプレー,50
15070,5　ｼｬﾑ,シャム,5 ｼｬﾑ,7,15,0,0,0,0,0,2,15,5,Disbud,50
3120,5　ｼｬﾝﾊﾟﾝ,シャンパン,5 ｼｬﾝﾊﾟﾝ,2,3,0,0,0,0,0,2,3,5,スプレー,50
3251,5　ｼｬﾝﾊﾟﾝ,シャンパン,5 ｼｬﾝﾊﾟﾝ,2,3,0,0,0,0,0,2,3,5,スプレー,50
3121,5　ｼｬﾝﾊﾟﾝ　ｱｲﾎﾞﾘｰ,シャンパン　アイボリー,5 ｼｬﾝﾊﾟﾝ ｱｲﾎﾞﾘｰ,2,3,0,0,0,0,0,2,3,5,スプレー,50
51014,5　ｼﾘﾙ,シリル,ｼﾘﾙ,2,51,0,0,0,0,0,1.7,51,5,サンティニ,50
3256,5　ｼﾙﾋﾞｱ,シルビア,5 ｼﾙﾋﾞｱ,5,3,0,0,0,0,0,2,3,5,スプレー,50
9182,5　ｼﾛｰﾈ,シローネ,ｼﾛｰﾈ,2,9,0,0,0,0,0,1.85,9,5,ポンポン,50
3282,5　ｼﾝｸﾚｱ,シンクレア,ｼﾝｸﾚｱ,2,3,0,0,0,0,0,1.85,3,5,スプレー,50
63201,5　ｽｲｰﾄ ﾋﾟﾝｸ 35cm,スイート ピンク 35cm,E ｽｲｰﾄﾋﾟﾝｸ,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63202,5　ｽｲｰﾄ ﾋﾟﾝｸ 40cm,スイート ピンク 40cm,ﾊｺ ｽｲｰﾄﾋﾟﾝｸ50cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63203,5　ｽｲｰﾄ ﾋﾟﾝｸ 45cm,スイート ピンク 45cm,E ｽｲｰﾄﾋﾟﾝｸ55cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63204,5　ｽｲｰﾄ ﾋﾟﾝｸ 50cm,スイート ピンク 50cm,ﾊｺ ｽｲｰﾄﾋﾟﾝｸ50cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
62004,5　ｽｶｰﾚｯﾄ　ﾏｽｺｯﾄ,スカーレット　マスコット,5 ｽｶｰﾚｯﾄ ﾏｽｺｯﾄ,4,62,0,0,0,0,0,0,62,5,ケイトウ,50
63336,5　ｽﾉｰ ﾎﾜｲﾄ 60cm,スノー ホワイト 60cm,5 ｽﾉｰﾎﾜｲﾄ,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63337,5　ｽﾉｰ ﾎﾜｲﾄ 65cm,スノー ホワイト 65cm,5 ｽﾉｰﾎﾜｲﾄ65cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
15005,5　ｽﾊﾟｲﾀﾞｰ　3MIX,スパイダー　３ＭＩＸ,5 ｽﾊﾟｲﾀﾞｰ 3MIX,4,15,0,0,0,0,0,1.85,15,5,Disbud,50
15006,5　ｽﾊﾟｲﾀﾞｰ　4MIX,スパイダー　４ＭＩＸ,5 ｽﾊﾟｲﾀﾞｰ 4MIX,4,15,0,0,0,0,0,1.85,15,5,Disbud,50
15007,5　ｽﾊﾟｲﾀﾞｰ　5MIX,スパイダー　５ＭＩＸ,5 ｽﾊﾟｲﾀﾞｰ 5MIX,4,15,0,0,0,0,0,2,15,5,Disbud,50
3243,5　ｾﾌｧﾙ,セファル,5 ｾﾌｧﾙ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3220,5　ｾﾚｽﾃｨﾝ,セレスティン,5 ｾﾚｽﾃｨﾝ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3226,5　ｾﾚﾌﾞﾚｲﾄ,セレブレイト,5 ｾﾚﾌﾞﾚｲﾄ,2,3,0,0,0,0,0,2,3,5,スプレー,50
3267,5　ｾﾚﾝ,セレン,5 ｾﾚﾝ,5,3,0,0,0,0,0,2,3,5,スプレー,50
62003,5　ｾﾝﾁｭﾘｰ　ｱﾌﾟﾘｺｯﾄﾌﾞﾗﾝﾃﾞｰ,センチュリー　アプリコットブランデー,5 ｾﾝﾁｱﾌﾟﾘｺｯﾄ ﾌﾞﾗﾝﾃﾞｰ,4,62,0,0,0,0,0,0,62,5,ケイトウ,50
62001,5　ｾﾝﾁｭﾘｰ　ｲｴﾛｰ,センチュリー　イエロー,ｾﾝﾁｭﾘｰ ｲｴﾛｰ5,4,62,0,0,0,0,0,0,62,5,ケイトウ,50
62002,5　ｾﾝﾁｭﾘｰ　ﾛｰｽﾞ,センチュリー　ローズ,5 ｾﾝﾁｭﾘｰ ﾛｰｽﾞ,4,62,0,0,0,0,0,0,62,5,ケイトウ,50
3075,5　ｾﾞﾝﾌﾞﾗ,ゼンブラ,5ｾﾞﾝﾌﾞﾗ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3080,5　ｾﾞﾝﾌﾞﾗ　ｸﾘｰﾑ,ゼンブラ　クリーム,5 ｾﾞﾝﾌﾞﾗ ｸﾘｰﾑ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3079,5　ｾﾞﾝﾌﾞﾗ　ｻﾆｰ,ゼンブラ　サニー,5 ｾﾞﾝﾌﾞﾗ ｻﾆｰ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3077,5　ｾﾞﾝﾌﾞﾗ　ﾌｧﾝｷｰ,ゼンブラ　ファンキー,5 ｾﾞﾝﾌﾞﾗ ﾌｧﾝｷｰ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3078,5　ｾﾞﾝﾌﾞﾗ　ﾌﾞﾗｼﾞﾙ,ゼンブラ　ブラジル,5 ｾﾞﾝﾌﾞﾗ ﾌﾞﾗｼﾞﾙ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3076,5　ｾﾞﾝﾌﾞﾗ　ﾗｲﾑ,ゼンブラ　ライム,5 ｾﾞﾝﾌﾞﾗ ﾗｲﾑ,5,3,0,0,0,0,0,2,3,5,スプレー,50
51501,5　ｿﾊﾆｱ,ソハニア,5 ｿﾊﾆｱ,5,51,0,0,0,0,0,2,51,5,サンティニ,50
3258,5　ｿﾌｨｱ,ソフィア,55 ｿﾌｨｱ,4,3,0,0,0,0,0,0,3,5,スプレー,50
9146,5　ｿﾌｨｱ,ソフィア,5 ｿﾌｨｱ,4,9,0,0,0,0,0,2,9,5,ポンポン,50
51400,5　ｿﾚｲﾕ,ソレイユ,5 ｽﾚｲﾕｿﾚｲﾕ,5,51,0,0,0,0,0,2,51,5,サンティニ,50
15056,5　ｿﾝﾌﾞﾚｰｼﾞｬ,ソンブレージャ,5 ｿﾝﾌﾞﾚｰｼﾞｬ,5,15,0,0,0,0,0,2,15,5,Disbud,50
63275,5　ﾀﾞｰｸｲｴﾛｰ 55cm,ダークイエロー 55cm,ﾊｺ ﾀﾞｰｸｲｴﾛｰ55cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63276,5　ﾀﾞｰｸｲｴﾛｰ 60cm,ダークイエロー 60cm,5 ﾀﾞｰｸｲｴﾛｰ60cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63277,5　ﾀﾞｰｸｲｴﾛｰ 65cm,ダークイエロー 65cm,5 ﾀﾞｰｸｲｴﾛｰ65cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63345,5　ﾀﾞｰﾘﾝﾚｯﾄﾞ 55cm,ダーリンレッド 55cm,5 ﾀﾞｰﾘﾝﾚｯﾄﾞ55cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63346,5　ﾀﾞｰﾘﾝﾚｯﾄﾞ 60cm,ダーリンレッド 60cm,5 ﾀﾞｰﾘﾝﾚﾄﾞﾚｯﾄﾞ60cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63347,5　ﾀﾞｰﾘﾝﾚｯﾄﾞ 65cm,ダーリンレッド 65cm,5 ﾀﾞｰﾘﾝﾚｯﾄﾞ65cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
3259,5　ﾀﾞｲｱﾅ,ダイアナ,5 ﾀﾞｲｱﾅ,1,3,0,0,0,0,0,2,3,5,スプレー,50
3285,5　ﾀﾁｱﾅ,タチアナ,5 ﾀﾁｱﾅ,1,3,0,0,0,0,0,2,3,5,スプレー,50
3057,5　ﾀﾞﾌﾞﾘﾝ,ダブリン,5 ﾀﾞﾌﾞﾘﾝ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3058,5　ﾀﾞﾌﾞﾘﾝ　ｵﾚﾝｼﾞ,ダブリン　オレンジ,5 ﾀﾞﾌﾞﾘﾝ ｵﾚﾝｼﾞ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3083,5　ﾀﾞﾝﾃ,ダンテ,5 ﾀﾞﾝﾃ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3008,5　ﾀﾞﾝﾃ　3MIX,ダンテ　３ＭＩＸ,5ﾀﾞﾝﾃ  3MIX,5,3,0,0,0,0,0,2,3,5,スプレー,50
3011,5　ﾀﾞﾝﾃ　4MIX,ダンテ　４ＭＩＸ,5 ﾀﾞﾝﾃ 4MIX,5,3,0,0,0,0,0,2,3,5,スプレー,50
3084,5　ﾀﾞﾝﾃ　ｲｴﾛｰ,ダンテ　イエロー,5 ﾀﾞﾝﾃ ｲｴﾛｰ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3087,5　ﾀﾞﾝﾃ　ｻｰﾓﾝ,ダンテ　サーモン,5 5 ﾀﾞﾝﾃ ｻｰﾓﾝ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3085,5　ﾀﾞﾝﾃ　ﾊﾟｰﾌﾟﾙ,ダンテ　パープル,5 ﾀﾞﾝﾃ ﾊﾟﾌﾟﾙﾊﾟｰﾌﾟﾙ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3086,5　ﾀﾞﾝﾃ　ﾚｯﾄﾞ,ダンテ　レッド,55 ﾀﾞﾝﾃ ﾚｯﾄﾞ,5,3,0,0,0,0,0,2,3,5,スプレー,50
9140,5　ﾁｰｸｽ,チークス,ﾁｰｸｽ,2,9,0,0,0,0,0,2,9,5,ポンポン,50
15065,5　ﾁｽﾊﾟ,チスパ,5 ﾁｽﾊﾟ,5,15,0,0,0,0,0,2,15,5,Disbud,50
3252,5　ﾃﾞｨｱﾝｻ,ディアンサ,5 5 ﾃﾞｨｱﾝｻ,5,3,0,0,0,0,0,2,3,5,スプレー,50
51701,5　ﾃﾞｨｯｸﾀｯｸ　ｼﾄﾘﾝ,ディックタック　シトリン,5 ﾃﾞｨｯｸﾀｯｸ ｼﾄﾘﾝ,5,51,0,0,0,0,0,2,51,5,サンティニ,50
51305,5　ﾃｨｯｸﾀｯｸ　ﾎﾜｲﾄ,ティックタック　ホワイト,5 ﾃｨｯｸﾀｯｸ ﾎﾜｲﾄ,5,51,0,0,0,0,0,2,51,5,サンティニ,50
3289,5　ﾃｷｰﾗ,テキーラ,55 ﾃｷｰﾗ,2,3,0,0,0,0,0,2.2,3,5,スプレー,50
63324,5　ﾃﾞﾘｹｰﾄ ﾋﾟﾝｸ 50cm,デリケート ピンク 50cm,ﾊｺ ﾃﾞﾘｹｰﾄﾋﾟﾝｸ50cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63325,5　ﾃﾞﾘｹｰﾄ ﾋﾟﾝｸ 55cm,デリケート ピンク 55cm,ﾊｺ ﾃﾞﾘｹｰﾄﾋﾟﾝｸ55cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63326,5　ﾃﾞﾘｹｰﾄ ﾋﾟﾝｸ 60cm,デリケート　ピンク 60cm,ﾊｺ ﾃﾞﾘｹｰﾄﾋﾟﾝｸ,4,63,0,0,0,0,0,0,63,5,カランコエ,50
3248,5　ﾃﾞﾘﾛｯｸ,デリロック,5 ﾃﾞﾘﾛｯｸ,5,3,0,0,0,0,0,2,3,5,スプレー,50
9142,5　ﾃﾞﾘﾛｯｸ,デリロック,5 ﾃﾞﾘﾛｯｸ,5,9,0,0,0,0,0,2,9,5,ポンポン,50
63171,5　ﾃﾝﾀﾞｰ ﾎﾜｲﾄ 35cm,テンダー ホワイト 35cm,ﾊｺ ﾃﾝﾀﾞｰﾎﾜｲﾄ45cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63172,5　ﾃﾝﾀﾞｰ ﾎﾜｲﾄ 40cm,テンダー ホワイト 40cm,ﾊｺ ﾃﾝﾀﾞｰﾎﾜｲﾄ,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63173,5　ﾃﾝﾀﾞｰ ﾎﾜｲﾄ 45cm,テンダー ホワイト 45cm,ﾊｺ ﾃﾝﾀﾞｰﾎﾜｲﾄ45cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
15071,5　ﾄｩｰﾗ,トゥーラ,5 ﾄｩｰﾗ,7,15,0,0,0,0,0,2,15,5,Disbud,50
3212,5　ﾄｯﾋﾟﾝｸ,トッピング,5 ﾄｯﾋﾟﾝｸ,2,3,0,0,0,0,0,2.2,3,5,スプレー,50
3329,5　ﾄﾓ　ｱﾐｰ,トモ　アミー,5 ﾄﾓ ｱﾐｰ,4,3,0,0,0,0,0,0,3,5,スプレー,50
3330,5　ﾄﾓ　ｱﾝｼﾞｭ,トモ　アンジュ,5 ﾄﾓ ｱﾝｼﾞｭ,4,3,0,0,0,0,0,0,3,5,スプレー,50
3332,5　ﾄﾓ　ｸｵｰﾚ,トモ　クオーレ,5 ﾄﾓ ｸｵｰﾚ,4,3,0,0,0,0,0,0,3,5,スプレー,50
3331,5　ﾄﾓ　ﾎﾞﾇｰﾙ,トモ　ボヌール,5 ﾄﾓ ﾎﾞﾇｰﾙ,4,3,0,0,0,0,0,0,3,5,スプレー,50
3328,5　ﾄﾓ　ﾚｲﾗ,トモ　レイラ,55 ﾄﾓﾚｲﾗ,4,3,0,0,0,0,0,0,3,5,スプレー,50
9143,5　ﾅﾎﾞﾅ,ナボナ,ﾅﾎﾞﾅ,2,9,0,0,0,0,0,1.85,9,5,ポンポン,50
9147,5　ﾆｶ,ニカ,5 ﾆｶ,5,9,0,0,0,0,0,2,9,5,ポンポン,50
9188,5　ﾈｲﾁｬｰ,ネイチャー,55 ﾈｲﾁｬｰ,5,9,0,0,0,0,0,2,9,5,ポンポン,50
15051,5　ネオの静,ネオの静,5 ﾈｵﾉｼｽﾞ,1,15,0,0,0,0,0,2,15,5,Disbud,50
3201,5　ﾈﾊﾞ,ネバ,5 ﾈﾊﾞ,5,3,0,0,0,0,0,2,3,5,スプレー,50
51051,5　ﾉﾗ　ｲｴﾛｰ,ノラ　イエロー,5 ﾉﾗ ｲｴﾛｰ,7,51,0,0,0,0,0,1.5,51,5,サンティニ,50
51055,5　ﾉﾗ　ｵﾚﾝｼﾞ,ノラ　オレンジ,5 ﾉﾗ ｵﾚﾝｼﾞ,7,51,0,0,0,0,0,1.5,51,5,サンティニ,50
51056,5　ﾉﾗ　ｻｰﾓﾝ,ノラ　サーモン,5 ﾉﾗ ｻｰﾓﾝ,7,51,0,0,0,0,0,1.5,51,5,サンティニ,50
51054,5　ﾉﾗ　ﾀﾞｰｸﾋﾟﾝｸ,ノラ　ダークピンク,5 ﾉﾗ ﾀﾞｰｸﾋﾟﾝｸ,7,51,0,0,0,0,0,1.5,51,5,サンティニ,50
51053,5　ﾉﾗ　ﾋﾟﾝｸ,ノラ　ピンク,5 ﾉﾗ ﾋﾟﾝｸ,7,51,0,0,0,0,0,1.5,51,5,サンティニ,50
51050,5　ﾉﾗ　ﾎﾜｲﾄ,ノラ　ホワイト,5 ﾉﾗ ﾎﾜｲﾄ,7,51,0,0,0,0,0,1.5,51,5,サンティニ,50
51052,5　ﾉﾗ　ﾗｲﾄﾋﾟﾝｸ,ノラ　ライトピンク,5 ﾉﾗ ﾗｲﾄﾋﾟﾝｸ,7,51,0,0,0,0,0,1.5,51,5,サンティニ,50
3286,5　ﾊﾞｰﾆﾝｸﾞ,バーニング,5 ﾊﾞｰﾆﾝｸﾞ,1,3,0,0,0,0,0,2,3,5,スプレー,50
3205,5　ﾊﾞｼﾘｵ,バシリオ,5 ﾊﾞｼﾘｵ,2,3,0,0,0,0,0,1.85,3,5,スプレー,50
63261,5　ﾊｯﾋﾟｰ ﾋﾟﾝｸ 35cm,ハッピー ピンク 35cm,ﾊｺ ﾊｯﾋﾟｰﾋﾟﾝｸ45cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63262,5　ﾊｯﾋﾟｰ ﾋﾟﾝｸ 40cm,ハッピー ピンク 40cm,ﾊｺ ﾊｯﾋﾟｰﾋﾟﾝｸ50cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63263,5　ﾊｯﾋﾟｰ ﾋﾟﾝｸ 45cm,ハッピー ピンク 45cm,ﾊｺ ﾊｯﾋﾟｰﾋﾟﾝｸ45cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63264,5　ﾊｯﾋﾟｰ ﾋﾟﾝｸ 50cm,ハッピー ピンク 50cm,ﾊｺ ﾊｯﾋﾟｰﾋﾟﾝｸ,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63265,5　ﾊｯﾋﾟｰ ﾋﾟﾝｸ 55cm,ハッピー ピンク 55cm,ﾊｺ ﾊｯﾋﾟｰﾋﾟﾝｸ55cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
3241,5　ﾊﾞﾙｾｷﾛ,バルセキロ,5 ﾊﾞﾙｾｷﾛ,2,3,0,0,0,0,0,1.7,3,5,スプレー,50
15067,5　ﾊﾞﾙﾀｻﾞｰﾙ,バルタザール,5 ﾊﾞﾙｻﾀﾞｰﾙ,5,15,0,0,0,0,0,2,15,5,Disbud,50
15069,5　ﾊﾞﾙﾀｻﾞｰﾙ　ｲﾝﾃﾝｽ,バルタザール　インテンス,5 ﾊﾞﾙｻﾀﾞｰﾙ ｲﾝﾃﾝｽ,5,15,0,0,0,0,0,2,15,5,Disbud,50
3203,5　ﾊﾞﾙﾃﾞｨｶ,バルティカ,5 ﾊﾞﾙﾃﾞｨｶ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3014,5　ﾊﾞﾙﾃｨｶ 3MIX,バルティカ　３ＭＩＸ,ﾊﾙﾃｨｶ5 ﾊﾞﾙﾃｨｶ 3MIX,5,3,0,0,0,0,0,2,3,5,スプレー,50
3015,5　ﾊﾞﾙﾃｨｶ 4MIX,バルティカ　４ＭＩＸ,5 ﾊﾞﾙﾃｨｶ4MIX,5,3,0,0,0,0,0,2,3,5,スプレー,50
3093,5　ﾊﾞﾙﾃｨｶ　ｲｴﾛｰ,バルティカ　イエロー,5 ﾊﾞﾙﾃｨｶ ｲｴﾛｰ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3096,5　ﾊﾞﾙﾃｨｶ　ｸﾘｰﾑ,バルティカ　クリーム,5 ﾊﾞﾙﾃｨｶ ｸﾘｰﾑ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3094,5　ﾊﾞﾙﾃｨｶ　ﾋﾟﾝｸ,バルティカ　ピンク,5 ﾊﾞﾙﾃｨｶ ﾋﾟﾝｸ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3092,5　ﾊﾞﾙﾃｨｶ　ﾎﾜｲﾄ,バルティカ　ホワイト,5 ﾊﾞﾙﾃｨｶ ﾎﾜｲﾄ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3095,5　ﾊﾞﾙﾃｨｶ　ﾗｲﾑ,バルティカ　ライム,5 ﾊﾞﾙﾃｨｶ ﾗｲﾑ,5,3,0,0,0,0,0,2,3,5,スプレー,50
9186,5　ﾊﾟﾙﾑ　ｸﾞﾘｰﾝ,パルム　グリーン,5 5 ﾊﾟﾙﾑ ｸﾞﾘｰﾝ,1,9,0,0,0,0,0,2,9,5,ポンポン,50
3350,5　ﾊﾟﾚｯﾄ,パレット,5 ﾊﾟﾚｯﾄ,1,3,0,0,0,0,0,2,3,5,スプレー,50
3311,5　ﾊﾟﾛｯﾄ,パロット,55 ﾊﾟﾛｯﾄ,5,3,0,0,0,0,0,2,3,5,スプレー,50
51022,5　ﾊﾟﾝｸﾗｽ,パンクラス,55 ﾊﾟﾝｸﾗｽ,5,51,0,0,0,0,0,2,51,5,サンティニ,50
3266,5　ﾊﾟﾝﾃｵﾝ,パンテオン,5 ﾊﾟﾝﾃｵﾝ,5,3,0,0,0,0,0,2,3,5,スプレー,50
9187,5　ﾊﾟﾝﾄｰﾝ,パントーン,5 ﾊﾟﾝﾄｰﾝ,1,9,0,0,0,0,0,2,9,5,ポンポン,50
3049,5　ﾋﾞｱﾘｯﾂ,ビアリッツ,5 ﾋﾞｱﾘｯﾂ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3050,5　ﾋﾞｱﾘｯﾂ　ｲｴﾛｰ,ビアリッツ　イエロー,5ﾋﾞｱﾘｯﾂ ｲｴﾛｰ,5,3,0,0,0,0,0,2,3,5,スプレー,50
51504,5　ﾋﾟｴﾈ,ピエネ,5 ﾋﾟｴﾈ,1,51,0,0,0,0,0,2,51,5,サンティニ,50
9122,5　ﾋﾟｴﾛ,ピエロ,ﾋﾟｴﾛ,2,9,0,0,0,0,0,1.85,9,5,ポンポン,50
3290,5　ﾋﾟｸｼｽ,ピクシス,5 ﾋﾟｸｼｽ,1,3,0,0,0,0,0,2,3,5,スプレー,50
9162,5　ﾋﾟｸｼｽ,ピクシス,5 ﾋﾟｸｼｽ,1,9,0,0,0,0,0,2,9,5,ポンポン,50
51401,5　ﾋﾟｸｾﾙﾃｿﾛ,ピクセルテソロ,5 ﾋﾟｸｾﾙﾃｿﾛ,5,51,0,0,0,0,0,2,51,5,サンティニ,50
3303,5　ﾋﾟｻﾝ,ピサン,55 ﾋﾟｻﾝ,2,3,0,0,0,0,0,2.2,3,5,スプレー,50
3257,5　ﾋﾟｯﾌﾟ,ピップ,5 55 ﾋﾟｯﾌﾟ,5,3,0,0,0,0,0,2,3,5,スプレー,50
3206,5　ﾋﾗﾘｰ,ヒラリー,5 ﾋﾗﾘｰ,1,3,0,0,0,0,0,2,3,5,スプレー,50
9053,5　ﾋﾟﾝｷｰﾛｯｸ,ピンキーロック,5 ﾋﾟﾝｷｰﾛｯｸ,5,9,0,0,0,0,0,2,9,5,ポンポン,50
9054,5　ﾋﾟﾝｷｰﾛｯｸ　ﾀﾞｰｸ,ピンキーロック　ダーク,5 ﾋﾟﾝｷｰﾛｯｸ ﾀﾞｰｸ,5,9,0,0,0,0,0,2,9,5,ポンポン,50
3244,5　ﾋﾟﾝｸﾑｰﾝ,ピンクムーン,5 ﾋﾟﾝｸﾑｰﾝ,2,3,0,0,0,0,0,2,3,5,スプレー,50
3262,5　ﾌｧｲｱ,ファイア,5 ﾌｧｲｱ,2,3,0,0,0,0,0,1.85,3,5,スプレー,50
9163,5　ﾌｧｲｱﾎﾞｰﾙ,ファイアボール,5 ﾌｧｲｱﾎﾞｰﾙ,5,9,0,0,0,0,0,2,9,5,ポンポン,50
63153,5　ﾌｧｼﾈｲﾃｨﾄﾞ ﾚｯﾄﾞ 45cm,フェシネイティド レッド 45cm,E ﾌｧｼﾈｲﾃｨﾄﾞﾚｯﾄﾞ55cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63154,5　ﾌｧｼﾈｲﾃｨﾄﾞ ﾚｯﾄﾞ 50cm,フェシネイティド レッド 50cm,E ﾌｧｼﾈｲﾃｨﾄﾞﾚｯﾄﾞ 60cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63155,5　ﾌｧｼﾈｲﾃｨﾄﾞ ﾚｯﾄﾞ 55cm,フェシネイティド レッド 55cm,ﾊｺ ﾌｧｼﾈｲﾃｨﾄﾞﾚｯﾄﾞ55cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
63156,5　ﾌｧｼﾈｲﾃｨﾄﾞ ﾚｯﾄﾞ 60cm,ファシネイティド レッド 60cm,ﾊｺ ﾌｧｼﾈｲﾃｨﾄﾞﾚｯﾄﾞ60cm,4,63,0,0,0,0,0,0,63,5,カランコエ,50
9049,5　ﾌｨｰﾘﾝｸﾞ　ｸﾞﾘｰﾝ,フィーリング　グリーン,5 ﾌｨｰﾘﾝｸﾞ ｸﾞﾘｰﾝ,2,9,0,0,0,0,0,2.2,9,5,ポンポン,50
9050,5　ﾌｨｰﾘﾝｸﾞ　ｸﾞﾘｰﾝⅡ,フィーリング　グリーンⅡ,5 ﾌｨｰﾘﾝｸﾞ ｸﾞﾘｰﾝ2,2,9,0,0,0,0,0,2.2,9,5,ポンポン,50
9047,5　ﾌｨｰﾘﾝｸﾞ　ｻﾆｰ,フィーリング　サニー,5 ﾌｨｰﾘﾝｸﾞ ｻﾆｰ,2,9,0,0,0,0,0,1.8,9,5,ポンポン,50
